0.37, 0.52, -0.05, 89.2, 80.96, 87.08
0.38, 0.37, -0.04, 110.28, 93.18, 72.92
0.41, 0.42, -0.05, 137.05, 95.15, 69.37
0.46, 0.54, -0.06, 123.18, 94.86, 95.29
0.45, 0.47, -0.04, 67.96, 98.46, 130.65
0.41, 0.13, 0.04, 46.09, 111.06, 134.32
0.43, 0.05, 0.05, 95.73, 98.44, 117.81
0.52, 0.18, 0.12, 49.52, 102.38, 139.1
0.38, -0.15, 0.34, 32.32, 100.21, 160.58
0.32, -0.29, 0.33, 80.35, 78.11, 139.92
0.47, -0.19, 0.21, 98.5, 71.85, 112.01
0.51, -0.29, 0.14, 72.31, 91.19, 87.0
0.54, -0.32, 0.19, 80.53, 117.77, 44.33
0.57, -0.32, 0.31, 81.52, 146.1, -4.39
0.59, -0.22, 0.46, 86.9, 155.56, -30.61
0.73, -0.08, 0.58, 47.07, 148.96, -20.38
0.92, -0.17, 0.66, 3.01, 148.35, -9.4
1.09, -0.36, 0.83, -30.05, 146.5, -15.56
1.05, -0.42, 0.99, -37.16, 114.4, -48.65
1.0, -0.46, 0.88, -36.58, 75.45, -74.09
1.12, -0.38, 0.74, -59.68, 60.78, -100.91
1.17, -0.36, 0.7, -82.15, 70.22, -132.48
1.09, -0.22, 0.77, -106.7, 87.52, -162.95
0.95, -0.18, 0.94, -134.72, 82.41, -159.32
0.95, -0.11, 1.07, -157.97, 50.67, -143.84
1.09, -0.2, 1.1, -168.17, 32.91, -141.85
1.29, -0.02, 1.16, -158.39, 35.64, -147.46
1.12, 0.12, 1.3, -189.35, 28.47, -138.19
1.0, 0.01, 1.31, -226.35, -2.63, -131.6
1.19, 0.0, 1.29, -196.02, -33.85, -158.03
1.31, 0.35, 1.41, -156.53, -17.14, -203.0
1.14, 0.74, 1.53, -136.6, -38.68, -215.98
1.05, 0.89, 1.33, -126.5, -96.97, -179.44
1.19, 0.82, 1.07, -120.7, -130.97, -134.82
1.36, 0.9, 1.0, -94.31, -106.83, -132.25
1.11, 0.94, 1.15, -71.07, -93.91, -139.77
0.93, 1.11, 1.12, -27.11, -143.29, -124.15
1.02, 1.03, 0.81, -13.15, -175.94, -90.92
1.02, 1.01, 0.62, 13.36, -167.47, -75.34
0.94, 0.98, 0.59, 27.73, -146.43, -65.4
0.76, 1.0, 0.56, 41.89, -139.08, -52.17
0.68, 0.92, 0.5, 55.79, -138.6, -41.88
0.7, 0.91, 0.46, 82.98, -127.85, -40.78
0.65, 0.97, 0.43, 111.88, -112.88, -38.04
0.57, 0.97, 0.43, 118.85, -96.28, -32.12
0.61, 0.95, 0.34, 125.99, -81.18, -25.73
0.57, 0.9, 0.34, 129.69, -62.07, -17.56
0.53, 0.83, 0.31, 157.9, -46.65, -4.72
0.46, 0.78, 0.24, 157.88, -18.33, 11.21
0.37, 0.69, 0.22, 138.73, 2.75, 35.87
0.32, 0.54, 0.24, 138.99, -3.15, 37.61
0.32, 0.52, 0.21, 154.91, -13.24, 29.87
0.33, 0.5, 0.06, 180.99, -9.74, 36.56
0.47, 0.53, -0.05, 177.12, 3.76, 60.95
0.59, 0.53, -0.0, 162.19, 38.28, 81.33
0.54, 0.36, 0.05, 108.97, 60.57, 93.93
0.42, 0.14, 0.1, 99.93, 74.56, 86.46
0.32, -0.02, 0.07, 157.66, 59.83, 51.38
0.5, 0.16, -0.04, 191.38, 58.97, 45.62
0.7, 0.29, -0.05, 146.98, 88.78, 75.48
0.69, 0.12, 0.01, 94.2, 123.28, 106.91
0.48, -0.17, 0.12, 85.88, 134.95, 109.07
0.44, -0.34, 0.14, 111.76, 107.7, 61.41
0.68, -0.24, 0.08, 135.67, 107.8, 31.77
0.76, -0.19, 0.05, 117.0, 121.09, 32.64
0.65, -0.29, 0.15, 76.83, 142.97, 25.28
0.79, -0.37, 0.3, 28.05, 149.48, 1.46
0.75, -0.56, 0.33, 11.08, 155.74, -33.7
0.8, -0.5, 0.42, 44.65, 170.97, -94.33
0.63, -0.37, 0.42, 78.09, 175.22, -154.36
0.58, -0.0, 0.44, 95.24, 163.99, -173.19
0.81, 0.29, 0.62, 22.39, 161.71, -143.81
1.0, 0.08, 0.84, -88.39, 187.39, -120.83
0.86, -0.27, 1.2, -86.31, 188.99, -131.57
0.61, -0.26, 1.4, -54.73, 135.17, -142.5
0.63, -0.21, 1.28, -57.9, 59.5, -158.15
0.94, -0.05, 1.09, -105.23, 53.58, -189.65
0.87, -0.03, 1.25, -117.16, 85.8, -213.87
0.56, -0.11, 1.43, -130.28, 80.56, -215.5
0.62, 0.1, 1.5, -94.84, 27.98, -227.39
0.51, 0.39, 1.41, -130.79, -5.15, -223.08
0.62, 0.53, 1.37, -146.52, -49.44, -208.24
0.81, 0.6, 1.43, -154.18, -50.85, -192.17
0.65, 0.64, 1.61, -144.52, -53.27, -189.73
0.49, 0.65, 1.63, -106.02, -95.51, -180.34
0.65, 0.81, 1.37, -104.04, -141.56, -151.04
0.84, 0.68, 1.08, -112.3, -149.51, -131.55
0.89, 0.76, 1.32, -143.81, -104.83, -137.08
0.47, 0.7, 1.78, -101.61, -88.42, -149.83
