0.28, 1.29, 0.21, -86.56, 169.75, -79.19
0.35, 1.33, 0.18, -78.14, 189.9, -79.63
0.3, 1.39, 0.25, -54.73, 219.61, -84.12
0.32, 1.74, 0.43, -2.06, 241.87, -58.89
0.55, 2.0, 0.54, -10.43, 248.58, 3.95
0.67, 1.8, 0.63, -21.19, 249.99, 55.95
0.68, 1.73, 0.81, 29.63, 249.99, 68.22
0.74, 1.93, 0.95, 75.11, 249.99, 85.55
0.79, 1.86, 1.12, 39.44, 237.88, 222.62
0.72, 1.4, 1.27, 25.73, 220.25, 249.99
0.76, 0.95, 1.45, 47.46, 175.44, 249.99
0.78, 1.05, 1.59, 100.37, 138.28, 244.64
0.69, 1.11, 1.7, 44.01, 85.93, 249.99
0.69, 0.83, 1.7, -10.42, 32.47, 249.99
0.79, 0.36, 1.61, -14.98, -8.86, 249.99
0.76, 0.29, 1.59, 13.35, -38.98, 249.99
0.69, 0.38, 1.53, -16.69, -70.31, 249.99
0.64, 0.14, 1.31, -56.0, -99.9, 246.6
0.65, 0.04, 1.15, -50.64, -111.54, 221.25
0.65, 0.08, 1.07, -47.18, -114.72, 196.21
0.63, 0.07, 1.04, -59.29, -122.4, 178.09
0.6, 0.02, 0.99, -80.56, -135.3, 167.09
0.61, -0.02, 0.93, -109.39, -150.05, 160.02
0.57, -0.28, 0.78, -135.15, -166.01, 122.43
0.56, -0.32, 0.69, -116.57, -169.0, 76.52
0.49, -0.27, 0.61, -104.68, -170.11, 38.13
0.42, -0.15, 0.52, -103.78, -171.62, 16.91
0.35, -0.09, 0.41, -120.99, -171.07, 6.86
0.31, -0.17, 0.36, -145.87, -165.37, -3.2
0.27, -0.29, 0.3, -144.71, -168.63, -34.42
0.23, -0.27, 0.17, -111.72, -155.04, -97.56
0.2, -0.07, 0.13, -105.1, -145.33, -118.77
0.19, 0.02, 0.06, -127.02, -137.69, -121.77
0.16, -0.03, -0.05, -135.22, -129.33, -125.96
0.24, 0.0, -0.2, -122.31, -103.74, -150.97
0.24, 0.04, -0.29, -103.81, -82.27, -169.91
0.2, 0.33, -0.4, -113.44, -53.18, -166.06
0.18, 0.4, -0.51, -141.36, -33.14, -152.29
0.17, 0.42, -0.56, -144.24, -4.46, -148.43
0.19, 0.54, -0.55, -147.99, 42.34, -136.65
0.12, 0.6, -0.43, -154.25, 89.14, -126.59
0.11, 0.77, -0.19, -166.05, 119.13, -107.83
0.09, 0.84, -0.01, -170.33, 133.54, -90.84
0.1, 0.93, 0.08, -162.2, 142.89, -79.96
0.14, 1.05, 0.16, -148.24, 157.29, -72.88
0.18, 1.16, 0.23, -138.98, 175.61, -62.85
0.17, 1.23, 0.36, -134.09, 186.93, -44.61
0.28, 1.17, 0.39, -128.19, 183.34, -23.7
0.42, 1.11, 0.42, -113.2, 192.09, -20.86
0.47, 1.18, 0.57, -88.22, 212.59, -26.77
0.45, 1.33, 0.75, -44.56, 203.29, -24.2
0.57, 1.42, 0.67, -22.4, 185.91, -9.5
0.71, 1.53, 0.63, -4.2, 204.26, 8.67
0.87, 1.66, 0.7, 40.12, 231.18, 36.03
0.88, 1.75, 0.91, 39.11, 246.07, 88.83
0.82, 1.56, 1.05, 53.92, 238.17, 131.56
0.84, 1.43, 1.13, 88.46, 216.07, 150.99
0.97, 1.46, 1.17, 100.0, 199.4, 173.19
1.03, 1.29, 1.31, 94.06, 191.22, 207.25
0.87, 1.1, 1.68, 74.11, 140.75, 249.99
0.86, 0.69, 1.78, 51.17, 73.78, 249.99
0.92, 0.46, 1.73, 63.67, 13.57, 219.12
0.94, 0.38, 1.56, 74.25, -32.79, 186.87
0.89, 0.51, 1.43, 69.06, -53.75, 185.68
0.8, 0.41, 1.36, 14.73, -70.97, 201.16
0.76, 0.1, 1.28, 22.65, -87.31, 168.56
0.69, 0.2, 1.16, 22.86, -109.58, 148.48
0.66, 0.25, 1.0, -11.27, -121.17, 146.47
0.67, 0.11, 0.85, -38.54, -125.91, 131.23
0.64, 0.12, 0.85, -35.39, -129.26, 113.2
0.65, 0.1, 0.83, -43.29, -133.92, 100.04
0.64, 0.06, 0.78, -52.83, -141.52, 87.17
0.6, 0.06, 0.68, -72.4, -150.86, 72.47
0.58, -0.03, 0.56, -94.78, -154.46, 48.17
0.52, -0.11, 0.49, -65.41, -144.81, -4.14
0.45, 0.07, 0.51, -39.63, -144.33, -28.72
0.35, 0.19, 0.46, -68.1, -154.12, -33.79
0.33, 0.11, 0.29, -95.47, -169.26, -33.52
0.35, -0.01, 0.11, -101.2, -166.99, -37.2
0.44, -0.09, -0.02, -91.2, -151.43, -57.4
0.4, -0.17, -0.08, -89.22, -120.25, -95.88
0.31, -0.02, -0.04, -68.18, -105.38, -141.97
0.26, 0.12, -0.06, -89.65, -96.86, -159.3
0.25, 0.26, -0.12, -82.49, -99.42, -152.58
0.27, 0.35, -0.2, -95.58, -88.53, -132.28
0.32, 0.38, -0.24, -116.1, -63.61, -123.65
0.29, 0.35, -0.26, -123.89, -33.23, -123.2
0.24, 0.44, -0.21, -128.19, -11.29, -116.94
0.21, 0.47, -0.19, -132.06, -1.26, -103.78
0.18, 0.47, -0.18, -137.9, 15.04, -98.37
0.19, 0.5, -0.2, -135.34, 33.93, -105.33
0.18, 0.62, -0.19, -134.48, 60.64, -109.41
0.12, 0.72, -0.12, -138.1, 85.44, -104.48
0.09, 0.83, -0.03, -141.18, 105.3, -94.92
0.1, 0.92, 0.06, -137.83, 120.03, -83.66
0.13, 1.11, 0.24, -116.81, 144.74, -72.94
0.21, 1.28, 0.32, -103.66, 165.25, -52.12
0.3, 1.38, 0.35, -79.77, 184.79, -33.48
0.33, 1.46, 0.44, -56.83, 216.48, -20.81
0.37, 1.61, 0.61, -39.88, 238.24, 5.46
0.53, 1.64, 0.74, -23.96, 249.12, 35.69
0.54, 1.56, 0.96, 11.89, 241.09, 62.71
0.67, 1.55, 1.0, 44.02, 215.71, 60.65
0.85, 1.64, 1.06, 64.67, 199.46, 80.0
0.86, 1.7, 1.14, 50.26, 176.9, 123.19
0.93, 1.38, 1.19, 36.22, 157.22, 152.62
0.91, 1.25, 1.37, 74.8, 130.01, 150.67
0.82, 1.13, 1.43, 51.22, 68.7, 183.07
0.84, 0.92, 1.4, 43.28, 41.33, 195.05
0.81, 0.77, 1.4, 51.85, 22.22, 186.42
0.72, 0.83, 1.46, 53.79, -1.56, 183.24
0.63, 0.78, 1.46, 23.24, -34.69, 192.91
0.64, 0.57, 1.33, 9.23, -63.98, 190.27
0.68, 0.57, 1.27, 10.29, -78.24, 180.11
0.62, 0.52, 1.23, -4.42, -87.93, 171.2
0.55, 0.39, 1.15, -17.75, -101.83, 163.8
0.53, 0.23, 1.01, -22.54, -117.49, 151.36
0.58, 0.26, 0.93, -28.59, -121.94, 141.24
0.54, 0.19, 0.91, -60.7, -125.63, 141.82
0.48, -0.0, 0.84, -88.26, -137.3, 133.7
0.46, -0.2, 0.71, -86.07, -152.3, 104.02
0.46, -0.3, 0.56, -65.49, -160.22, 60.72
0.5, -0.21, 0.44, -49.64, -156.48, 17.65
0.44, -0.09, 0.39, -50.56, -146.04, -10.37
0.38, -0.02, 0.41, -68.28, -139.17, -29.05
0.28, -0.07, 0.42, -57.6, -149.83, -54.86
0.29, 0.06, 0.33, -36.35, -160.53, -77.22
0.37, 0.2, 0.2, -28.18, -164.92, -83.33
0.39, 0.26, 0.11, -56.44, -155.43, -74.43
0.34, 0.17, 0.03, -82.86, -142.16, -70.84
0.27, 0.04, -0.03, -81.42, -134.58, -92.54
0.26, 0.11, -0.08, -63.87, -130.85, -124.69
0.26, 0.2, -0.19, -63.75, -124.53, -144.04
0.32, 0.37, -0.28, -64.74, -107.32, -144.87
0.31, 0.48, -0.31, -91.89, -80.87, -131.07
0.25, 0.45, -0.27, -125.5, -50.88, -118.06
0.21, 0.36, -0.29, -122.54, -31.87, -119.42
0.25, 0.49, -0.27, -110.08, -8.96, -126.96
0.23, 0.63, -0.22, -135.44, 13.8, -121.04
0.21, 0.73, -0.14, -155.04, 37.04, -111.4
0.13, 0.68, -0.05, -167.97, 57.91, -103.12
0.2, 0.68, 0.02, -145.93, 74.33, -114.93
0.23, 0.8, 0.09, -137.37, 93.66, -129.47
0.15, 1.02, 0.18, -143.12, 116.57, -139.1
-0.04, 1.1, 0.28, -145.81, 129.88, -137.06
-0.13, 1.3, 0.35, -97.08, 123.51, -119.06
0.02, 1.67, 0.34, -97.84, 131.29, -83.02
0.13, 1.55, 0.28, -140.47, 152.76, -35.03
0.13, 1.37, 0.37, -133.39, 176.64, -13.24
0.13, 1.3, 0.47, -81.26, 192.09, -17.9
0.23, 1.56, 0.55, -49.57, 203.16, -10.21
0.24, 1.71, 0.65, -58.2, 216.24, 30.36
0.32, 1.6, 0.69, -45.74, 222.36, 74.0
0.34, 1.49, 0.73, -15.8, 226.74, 92.7
0.41, 1.61, 0.81, 13.26, 229.94, 106.0
0.48, 1.87, 0.99, 21.38, 227.16, 161.45
0.49, 1.73, 1.17, -14.87, 214.37, 241.96
0.46, 1.28, 1.33, -11.67, 187.55, 249.99
0.6, 0.95, 1.49, 27.05, 118.02, 249.99
0.63, 0.93, 1.58, 19.17, 72.59, 249.99
0.53, 0.77, 1.7, -6.35, 16.3, 249.99
0.58, 0.55, 1.62, -14.03, -61.83, 249.99
0.82, 0.29, 1.38, -17.47, -107.04, 244.2
0.79, 0.15, 1.35, -20.5, -114.18, 217.78
0.7, -0.0, 1.29, -24.5, -138.08, 185.05
0.75, -0.02, 1.05, -20.18, -158.23, 137.05
0.77, 0.0, 0.99, -16.67, -146.87, 115.39
0.7, 0.04, 0.95, -22.21, -142.65, 83.47
0.69, 0.06, 0.83, -30.2, -146.19, 46.72
0.66, 0.09, 0.71, -15.43, -146.83, 27.79
0.69, 0.22, 0.63, -7.77, -142.89, 26.23
0.65, 0.28, 0.54, -35.78, -137.1, 38.75
0.64, 0.08, 0.43, -60.23, -130.98, 36.45
0.66, -0.05, 0.38, -49.79, -123.68, 19.01
0.64, 0.0, 0.44, -39.54, -118.89, 4.69
0.52, 0.03, 0.36, -75.09, -133.94, -10.35
0.54, 0.0, 0.14, -79.61, -135.8, -31.88
0.52, 0.02, 0.1, -85.51, -114.08, -51.28
0.47, 0.04, 0.1, -84.41, -97.19, -72.69
0.38, 0.09, 0.15, -80.69, -93.11, -84.43
0.37, 0.19, 0.1, -74.91, -100.69, -87.35
0.39, 0.22, -0.02, -88.84, -96.18, -87.97
0.38, 0.23, -0.09, -102.43, -82.05, -99.54
0.37, 0.24, -0.18, -93.55, -60.0, -118.61
0.33, 0.31, -0.21, -86.02, -37.63, -129.73
0.32, 0.47, -0.22, -77.3, -16.26, -125.52
0.27, 0.52, -0.21, -105.2, -0.88, -106.37
0.33, 0.52, -0.23, -139.17, 28.48, -87.83
0.31, 0.51, -0.18, -124.9, 56.59, -88.31
0.28, 0.58, -0.1, -127.52, 78.52, -93.19
0.27, 0.7, -0.06, -120.02, 96.76, -94.64
0.28, 0.8, 0.01, -119.77, 117.13, -90.62
0.25, 0.9, 0.11, -118.25, 143.15, -86.57
0.24, 0.97, 0.23, -101.78, 160.0, -80.85
0.21, 1.07, 0.32, -87.84, 169.81, -79.43
0.3, 1.24, 0.37, -67.79, 179.37, -71.41
